project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P3719,155.6,14,custom_lengths,0,0,0,5,2,3,0,2,design_build,26,6,frame,4.28
P1440,151.2,19,standard_12m,0,0,4,1,2,1,1,2,design_build,26,6,frame,12.97
P1508,103.3,33,standard_12m,1,1,2,3,1,1,1,2,lump_sum,25,5,slab_finishing,12.17
P1076,122.1,34,mixed_lengths,2,3,3,2,2,2,2,1,lump_sum,19,5,frame,4.26
P3481,138.3,11,standard_12m,0,0,6,1,2,2,0,1,design_build,26,3,frame,13.12
P1649,103.1,11,standard_12m,1,0,1,2,2,2,1,5,lump_sum,30,2,slab_finishing,12.35
P1522,134.2,13,custom_lengths,0,0,6,4,2,1,0,4,design_build,8,6,frame,10.46
P2487,180.0,39,standard_12m,2,2,3,3,1,1,1,1,design_build,27,3,foundation,8.79
P3208,155.0,31,standard_12m,0,1,6,2,1,2,2,1,design_build,22,2,frame,12.89
P2494,148.8,22,standard_12m,0,1,4,1,2,1,1,2,lump_sum,22,4,frame,12.93
P1654,178.9,26,mixed_lengths,0,2,5,4,2,1,2,2,design_build,21,1,foundation,9.23
P3816,168.6,24,standard_12m,0,1,5,3,1,2,0,3,design_build,20,2,foundation,15.0
P2538,98.6,23,standard_12m,2,1,0,5,2,3,1,1,design_build,20,5,slab_finishing,4.78
P2423,180.0,23,mixed_lengths,2,2,5,4,2,1,2,4,remeasurement,14,8,foundation,7.83
P2651,169.4,25,standard_12m,1,3,3,1,2,2,2,5,remeasurement,20,3,foundation,11.24
P1630,155.1,7,standard_12m,0,0,2,3,3,3,1,1,lump_sum,28,4,foundation,8.97
P3541,157.9,12,standard_12m,0,2,5,4,2,3,1,4,design_build,19,8,foundation,11.22
P2507,178.3,22,standard_12m,0,0,6,5,3,2,2,5,design_build,30,2,foundation,10.64
P3941,170.4,13,standard_12m,1,0,1,4,2,3,0,1,lump_sum,24,1,foundation,10.25
P1482,165.0,12,standard_12m,1,0,2,4,3,4,1,1,design_build,20,3,foundation,7.62
P2927,163.0,34,standard_12m,1,2,2,2,2,1,0,0,lump_sum,28,6,frame,9.19
P2113,120.8,6,custom_lengths,1,1,6,4,3,2,1,5,design_build,8,8,frame,8.22
P3563,134.9,36,standard_12m,1,0,1,4,2,2,0,2,lump_sum,26,3,frame,10.94
P2088,82.5,19,mixed_lengths,1,2,2,3,3,4,0,2,remeasurement,13,6,slab_finishing,6.16
P1438,156.9,25,standard_12m,2,0,3,3,2,3,2,5,remeasurement,20,4,frame,10.68
P2717,132.4,29,mixed_lengths,0,0,2,3,2,3,1,4,remeasurement,24,3,frame,10.99
P3443,135.3,9,standard_12m,1,0,2,4,2,2,1,0,lump_sum,13,4,frame,7.28
P1856,139.2,20,standard_12m,1,1,1,4,3,2,2,1,remeasurement,12,8,frame,5.32
P2983,180.0,34,standard_12m,0,1,3,4,2,2,2,2,design_build,16,8,foundation,9.14
P1166,180.0,22,standard_12m,1,0,1,4,2,3,1,1,lump_sum,30,1,foundation,5.58
P1059,167.8,28,standard_12m,1,0,6,3,3,2,1,2,design_build,26,1,foundation,11.49
P1611,150.8,31,standard_12m,1,3,4,4,3,2,1,4,remeasurement,28,5,frame,10.17
P1530,102.2,19,mixed_lengths,2,0,3,2,1,1,1,3,remeasurement,21,3,slab_finishing,11.32
P3787,175.6,37,standard_12m,1,1,2,3,3,2,0,4,remeasurement,18,7,foundation,12.91
P1049,170.5,24,standard_12m,1,1,2,4,2,3,2,1,lump_sum,28,7,foundation,4.48
P2883,158.8,36,standard_12m,0,1,6,2,2,1,0,3,design_build,19,7,frame,15.0
P2011,142.3,24,standard_12m,1,2,3,4,3,2,2,3,remeasurement,9,7,frame,6.15
P1858,132.2,9,standard_12m,1,1,0,3,2,1,0,2,lump_sum,30,7,frame,9.8
P2017,104.9,34,mixed_lengths,0,1,5,1,1,1,0,2,lump_sum,21,4,slab_finishing,15.0
P1048,108.3,29,standard_12m,0,0,0,3,3,3,2,5,design_build,27,6,slab_finishing,10.28
P1719,180.0,18,mixed_lengths,1,2,3,3,3,4,0,1,lump_sum,30,2,foundation,4.22
P3390,150.7,20,standard_12m,1,2,4,3,2,2,1,3,remeasurement,18,3,frame,11.73
P3652,180.0,24,mixed_lengths,2,0,5,1,2,1,1,3,remeasurement,13,7,foundation,11.3
P3246,97.4,31,standard_12m,1,1,2,2,2,3,0,1,remeasurement,18,6,slab_finishing,12.49
P2159,170.1,22,standard_12m,1,2,4,3,3,4,0,3,design_build,28,2,foundation,9.3
P1632,156.8,14,standard_12m,2,0,1,3,3,4,1,3,remeasurement,23,2,foundation,7.35
P2338,180.0,27,mixed_lengths,0,1,4,4,2,3,1,0,remeasurement,16,5,foundation,7.15
P3127,178.1,32,standard_12m,0,2,3,3,2,1,1,4,design_build,29,1,foundation,11.91
P3602,133.4,10,standard_12m,1,2,1,2,2,2,1,4,design_build,28,3,frame,9.56
P2436,125.7,16,standard_12m,2,0,2,5,2,3,2,0,lump_sum,24,2,frame,3.1
P1025,127.9,6,standard_12m,1,0,6,4,3,3,1,5,remeasurement,15,3,frame,14.56
P3965,133.7,8,standard_12m,0,1,2,5,2,2,2,1,lump_sum,21,5,frame,7.33
P1219,180.0,29,standard_12m,1,1,6,2,2,2,2,1,design_build,11,4,foundation,10.19
P3818,118.0,5,custom_lengths,2,1,2,3,3,3,2,0,lump_sum,17,7,slab_finishing,0.85
P1276,132.8,37,standard_12m,1,0,4,2,2,2,1,2,remeasurement,13,6,slab_finishing,12.52
P3157,110.1,11,custom_lengths,0,0,3,5,2,2,1,1,remeasurement,20,6,slab_finishing,5.65
P2480,119.0,34,mixed_lengths,1,2,1,3,2,2,1,0,lump_sum,11,6,slab_finishing,4.88
P2235,156.8,23,standard_12m,1,0,1,1,1,1,1,1,design_build,16,7,frame,10.16
P2593,167.1,8,standard_12m,0,1,1,2,1,2,0,1,lump_sum,24,5,foundation,11.66
P1999,172.7,10,standard_12m,0,1,2,5,2,3,0,2,remeasurement,19,3,foundation,12.07
P3140,151.3,34,standard_12m,1,2,2,2,2,3,0,1,design_build,16,6,frame,9.05
P1361,169.3,26,standard_12m,2,2,2,3,3,2,2,3,lump_sum,28,1,foundation,6.52
P2457,111.4,39,standard_12m,2,0,3,3,2,1,2,2,remeasurement,26,2,slab_finishing,9.79
P2993,122.7,23,standard_12m,0,0,3,1,1,1,0,1,design_build,28,5,frame,14.47
P2671,91.6,25,standard_12m,0,1,4,4,2,2,0,2,design_build,16,7,slab_finishing,12.08
P3334,93.0,18,standard_12m,0,1,5,3,1,1,0,3,lump_sum,21,3,slab_finishing,15.0
P2650,86.4,21,standard_12m,0,1,4,3,1,2,0,3,remeasurement,11,5,slab_finishing,15.0
P2835,180.0,31,mixed_lengths,0,0,4,4,2,2,1,3,design_build,12,3,foundation,11.54
P2114,126.8,6,custom_lengths,1,0,6,1,2,2,0,5,remeasurement,14,4,frame,14.93
P2846,93.0,22,mixed_lengths,1,0,0,2,2,2,0,1,lump_sum,21,6,slab_finishing,7.44
P2317,161.3,8,custom_lengths,0,2,6,2,1,1,0,1,lump_sum,30,3,foundation,12.14
P3629,146.0,14,custom_lengths,1,1,0,4,2,3,2,1,lump_sum,18,3,frame,0.77
P1297,104.3,28,standard_12m,2,1,5,3,1,2,1,5,remeasurement,13,6,slab_finishing,13.61
P2313,180.0,39,standard_12m,1,2,1,4,2,3,0,0,lump_sum,18,4,foundation,8.82
P1937,180.0,39,standard_12m,0,0,6,1,2,3,1,3,design_build,16,5,foundation,15.0
P1240,145.2,13,standard_12m,1,0,3,3,3,2,2,1,lump_sum,16,7,frame,5.1
P2432,144.4,17,standard_12m,0,1,2,4,2,3,1,1,lump_sum,9,8,frame,7.67
P1582,122.0,12,standard_12m,0,0,3,4,3,4,1,2,lump_sum,20,7,frame,9.65
P3906,166.6,17,standard_12m,0,0,3,3,2,2,2,1,remeasurement,18,3,foundation,10.87
P2954,180.0,39,standard_12m,1,2,5,5,2,3,0,3,design_build,14,7,foundation,12.16
P2334,145.9,32,standard_12m,0,0,2,4,2,1,2,2,design_build,19,6,frame,9.14
P2729,150.3,19,mixed_lengths,1,1,5,4,2,1,1,0,design_build,23,2,frame,6.23
P2672,129.0,35,standard_12m,0,0,3,2,2,2,2,3,lump_sum,30,2,slab_finishing,13.08
P1350,170.6,22,standard_12m,0,1,3,2,1,2,0,3,design_build,28,3,foundation,14.36
P3745,175.3,28,standard_12m,0,1,0,4,3,4,0,2,design_build,20,7,foundation,6.9
P2220,180.0,23,standard_12m,0,0,5,5,2,1,2,5,remeasurement,20,3,foundation,15.0
P1349,136.8,32,standard_12m,1,2,3,4,3,2,0,4,remeasurement,22,2,frame,11.73
P2518,170.6,21,standard_12m,1,0,1,3,1,1,0,3,design_build,12,5,foundation,13.92
P3547,179.5,19,standard_12m,2,1,6,2,2,1,1,4,remeasurement,21,3,foundation,14.53
P1643,110.1,28,mixed_lengths,2,1,0,2,2,1,2,0,lump_sum,22,4,slab_finishing,3.54
P3835,159.2,9,standard_12m,0,0,3,1,1,1,0,1,lump_sum,17,2,foundation,15.0
P1944,87.3,9,standard_12m,1,2,5,4,2,3,0,3,remeasurement,18,6,slab_finishing,13.28
P2462,151.2,19,mixed_lengths,0,1,3,2,2,2,1,1,lump_sum,12,5,frame,9.0
P1657,86.4,5,standard_12m,1,2,3,3,3,2,0,2,design_build,25,3,slab_finishing,8.67
P3702,180.0,30,standard_12m,0,0,2,5,2,2,1,0,lump_sum,23,2,foundation,10.68
P3893,147.0,26,standard_12m,1,1,2,3,1,2,2,1,lump_sum,14,5,frame,7.49
P2236,161.3,7,standard_12m,1,0,5,5,3,4,0,2,lump_sum,30,1,foundation,11.19
P3467,161.5,17,standard_12m,1,2,5,5,2,3,1,4,lump_sum,16,6,foundation,9.23
P1647,96.0,26,standard_12m,1,1,2,4,2,2,2,0,lump_sum,24,7,slab_finishing,4.92
P2125,101.5,6,standard_12m,1,3,2,4,3,2,1,3,design_build,17,6,slab_finishing,5.37
P2110,146.3,19,mixed_lengths,0,0,3,2,1,1,0,5,remeasurement,26,2,frame,15.0
P3650,93.2,26,standard_12m,0,0,3,1,1,1,0,2,lump_sum,19,5,slab_finishing,15.0
P2940,173.5,20,standard_12m,1,1,3,3,2,2,0,0,lump_sum,20,2,foundation,9.36
P1538,180.0,29,mixed_lengths,0,1,1,2,1,1,0,1,lump_sum,20,3,foundation,11.43
P2048,158.3,35,standard_12m,0,1,2,4,2,1,2,2,lump_sum,13,4,frame,9.54
P3983,156.3,33,mixed_lengths,0,1,4,3,2,1,0,5,remeasurement,24,3,frame,15.0
P3375,168.2,12,custom_lengths,1,0,0,5,3,4,1,1,design_build,24,2,foundation,0.55
P3209,141.4,22,mixed_lengths,0,0,4,4,3,3,0,4,design_build,15,7,frame,9.71
P3338,133.0,11,standard_12m,0,1,1,4,2,2,1,2,lump_sum,30,3,frame,8.94
P3162,135.4,5,standard_12m,1,2,2,2,2,3,0,1,lump_sum,30,3,frame,8.65
P1801,171.2,26,standard_12m,1,1,3,3,2,3,2,4,design_build,16,8,foundation,8.97
P1786,160.3,10,custom_lengths,0,0,4,3,2,3,1,2,lump_sum,17,6,foundation,9.74
P3694,180.0,30,mixed_lengths,2,1,6,4,2,2,2,4,design_build,14,8,foundation,7.52
P3040,158.6,7,custom_lengths,0,1,4,1,1,2,1,3,remeasurement,23,3,foundation,12.6
P1788,172.8,39,standard_12m,1,1,2,2,2,2,1,1,design_build,18,8,foundation,10.13
P3183,137.7,6,custom_lengths,0,0,4,4,3,2,0,5,design_build,25,4,frame,10.84
P3468,171.5,25,standard_12m,1,2,6,2,2,1,2,3,lump_sum,11,7,foundation,10.49
P3013,174.2,28,mixed_lengths,0,0,2,4,2,1,2,3,lump_sum,21,1,foundation,11.16
P1714,151.3,14,standard_12m,1,1,1,3,2,1,2,1,design_build,19,5,foundation,6.41
P1803,139.8,28,standard_12m,0,1,4,3,1,2,1,5,design_build,7,8,frame,14.67
P3008,84.9,28,standard_12m,1,1,5,2,2,2,2,3,remeasurement,24,5,slab_finishing,12.39
P3761,171.7,31,standard_12m,1,1,3,2,2,3,0,2,remeasurement,26,5,foundation,14.17
P1123,149.6,37,standard_12m,1,0,6,5,3,4,1,2,design_build,5,6,frame,9.25
P2808,166.2,10,custom_lengths,1,1,6,3,2,1,0,4,remeasurement,12,7,foundation,11.26
P3286,169.8,10,standard_12m,0,0,5,4,2,1,1,5,remeasurement,25,2,foundation,15.0
P3147,160.1,21,mixed_lengths,0,0,2,4,2,3,0,0,lump_sum,15,2,foundation,9.07
P1618,100.2,26,standard_12m,0,0,6,3,2,2,2,1,remeasurement,19,3,slab_finishing,13.09
P1406,94.4,13,standard_12m,2,1,4,4,2,3,1,3,lump_sum,20,7,slab_finishing,8.48
P2157,141.8,22,mixed_lengths,2,0,6,2,1,1,1,5,remeasurement,18,5,frame,14.63
P2068,180.0,17,standard_12m,2,2,3,2,2,2,2,1,lump_sum,20,8,foundation,4.7
P2133,176.9,19,mixed_lengths,1,3,5,5,3,3,1,5,design_build,22,4,foundation,6.34
P3905,102.5,24,mixed_lengths,0,0,3,5,2,2,1,0,lump_sum,30,2,slab_finishing,9.02
P1497,133.0,20,standard_12m,1,1,6,1,1,1,1,4,design_build,24,6,frame,13.59
P2061,180.0,32,standard_12m,1,1,4,3,1,1,2,1,lump_sum,20,7,foundation,10.6
P1325,162.9,34,mixed_lengths,0,0,6,3,2,2,0,4,design_build,23,4,frame,15.0
P1342,108.0,30,mixed_lengths,1,1,6,2,1,2,0,5,remeasurement,15,4,slab_finishing,15.0
P3356,177.1,10,standard_12m,1,0,3,3,3,3,1,0,lump_sum,24,2,foundation,5.97
P3266,90.3,14,custom_lengths,0,1,5,5,2,3,0,4,remeasurement,23,5,slab_finishing,10.09
P1782,179.7,25,standard_12m,0,1,3,3,2,2,1,4,remeasurement,18,5,foundation,14.71
P3367,132.6,7,custom_lengths,1,0,1,3,3,2,1,1,lump_sum,18,6,frame,3.82
P1299,140.6,27,standard_12m,0,1,3,3,1,1,1,2,design_build,13,3,frame,13.65
P2461,149.7,30,standard_12m,0,0,2,2,2,2,1,2,design_build,18,7,frame,12.38
P3373,141.9,19,standard_12m,1,1,6,5,2,2,0,2,remeasurement,15,4,frame,11.97
P1303,135.5,9,standard_12m,2,1,4,5,2,2,2,1,lump_sum,24,7,frame,5.71
P2237,120.7,38,standard_12m,1,0,4,3,2,2,0,2,remeasurement,29,3,slab_finishing,14.54
P3571,167.7,21,mixed_lengths,0,1,4,3,2,2,0,4,remeasurement,21,3,foundation,14.61
P2656,160.6,30,mixed_lengths,2,0,4,2,2,2,1,5,remeasurement,22,2,frame,13.45
P1664,151.2,23,standard_12m,0,0,5,1,1,2,1,5,remeasurement,19,8,frame,15.0
P2690,102.3,5,standard_12m,0,1,2,2,2,1,0,1,design_build,21,4,slab_finishing,11.83
P1220,133.6,24,standard_12m,0,2,2,4,2,3,2,3,remeasurement,28,5,frame,6.55
P2626,180.0,35,standard_12m,1,0,4,4,3,4,2,1,lump_sum,30,8,foundation,6.61
P2188,125.4,13,custom_lengths,0,0,4,5,2,3,0,1,lump_sum,30,4,frame,6.05
P2455,137.4,21,mixed_lengths,0,1,2,2,2,2,1,2,lump_sum,15,6,frame,7.73
P1449,120.4,6,standard_12m,0,0,4,1,2,1,2,1,remeasurement,24,5,frame,14.61
P3002,144.6,19,mixed_lengths,1,2,3,4,2,1,1,3,lump_sum,30,6,frame,5.87
P3616,148.4,15,standard_12m,0,0,2,3,1,1,1,2,lump_sum,19,8,frame,12.39
P1084,138.2,35,standard_12m,1,0,2,4,2,3,1,0,lump_sum,13,5,frame,8.14
P1941,162.8,29,mixed_lengths,2,1,1,2,1,2,1,2,design_build,24,6,foundation,6.76
P1961,75.7,17,standard_12m,0,0,1,5,2,3,1,0,lump_sum,30,5,slab_finishing,6.33
P1841,160.6,9,standard_12m,0,0,2,3,2,1,1,3,design_build,22,4,foundation,14.11
P2326,96.8,5,standard_12m,1,1,3,2,1,1,2,2,lump_sum,12,6,slab_finishing,11.39
P3378,168.3,9,custom_lengths,0,0,4,3,1,1,1,3,remeasurement,12,8,foundation,13.12
P3430,180.0,28,mixed_lengths,2,2,3,1,2,3,2,3,design_build,29,1,foundation,4.09
P2373,180.0,35,standard_12m,1,0,5,2,1,1,0,2,lump_sum,27,2,foundation,15.0
P1290,115.5,26,standard_12m,1,0,2,1,2,1,1,0,design_build,24,3,slab_finishing,8.72
P2867,129.2,21,mixed_lengths,1,0,1,5,3,2,2,1,remeasurement,19,3,frame,3.17
P2554,158.7,15,mixed_lengths,1,1,2,2,2,3,1,1,lump_sum,29,2,foundation,5.63
P1604,180.0,33,standard_12m,0,0,0,1,2,1,0,2,lump_sum,30,1,foundation,13.77
P3032,104.3,26,standard_12m,1,2,5,1,2,3,1,2,lump_sum,30,1,slab_finishing,10.62
P1916,128.0,8,standard_12m,2,1,0,4,2,3,2,0,lump_sum,19,8,frame,2.65
P3632,172.8,38,standard_12m,2,0,2,4,2,1,2,2,lump_sum,30,3,frame,7.57
P3337,89.2,25,standard_12m,1,1,3,3,2,2,0,4,lump_sum,28,5,slab_finishing,11.29
P3098,140.0,7,standard_12m,2,0,3,2,2,2,2,4,lump_sum,24,4,frame,8.85
P3437,121.4,23,mixed_lengths,1,0,1,4,3,2,2,1,lump_sum,24,6,slab_finishing,2.06
P1821,159.6,37,standard_12m,1,2,6,3,2,2,1,2,remeasurement,4,8,frame,12.95
P3469,154.0,33,mixed_lengths,1,2,3,3,3,3,2,4,remeasurement,10,8,frame,6.17
P2000,171.0,31,standard_12m,1,0,1,4,2,1,1,2,remeasurement,21,4,foundation,12.31
P2703,149.6,35,standard_12m,0,1,4,2,1,1,2,4,design_build,11,8,frame,14.5
P1018,101.8,34,mixed_lengths,0,2,4,4,2,1,0,2,lump_sum,30,3,slab_finishing,10.77
P2777,157.5,35,standard_12m,1,1,4,5,3,2,2,1,remeasurement,8,6,frame,6.06
P2208,127.5,6,custom_lengths,2,1,3,1,2,2,2,2,design_build,13,7,frame,3.25
P3560,163.7,33,mixed_lengths,2,2,2,4,2,2,1,1,design_build,15,7,frame,3.77
P2936,118.3,33,mixed_lengths,0,3,4,1,1,1,2,2,lump_sum,15,8,frame,10.13
P2718,111.5,14,standard_12m,0,1,2,3,2,2,0,1,design_build,15,7,slab_finishing,10.71
P2427,174.9,24,standard_12m,0,1,5,1,1,1,1,3,lump_sum,27,6,foundation,15.0
P3241,121.2,7,standard_12m,0,2,3,4,2,2,0,1,lump_sum,16,3,slab_finishing,10.8
P3310,167.4,18,standard_12m,0,1,2,4,2,1,0,5,remeasurement,16,5,foundation,14.95
P2357,94.2,10,standard_12m,0,0,2,5,3,4,2,1,lump_sum,26,2,slab_finishing,5.77
P3057,92.6,14,standard_12m,0,0,2,4,2,2,2,0,design_build,30,2,slab_finishing,8.09
P1360,93.1,9,standard_12m,0,1,2,3,2,3,2,2,design_build,19,6,slab_finishing,7.41
P3270,99.5,13,standard_12m,1,0,3,3,1,1,2,1,remeasurement,10,7,slab_finishing,10.35
P3084,136.5,34,standard_12m,2,1,6,3,3,3,2,3,design_build,15,7,frame,7.14
P2564,171.4,18,mixed_lengths,0,1,4,1,2,2,2,1,design_build,22,5,foundation,8.34
P1344,103.3,15,mixed_lengths,2,0,4,3,1,1,0,2,remeasurement,17,5,slab_finishing,12.89
P1986,152.7,9,standard_12m,0,0,4,4,2,2,2,3,remeasurement,25,3,foundation,13.29
P2260,130.0,10,standard_12m,1,2,1,5,2,1,0,0,lump_sum,25,7,frame,6.4
P2713,169.2,20,standard_12m,0,1,5,3,2,3,1,1,remeasurement,9,6,foundation,12.4
P2720,178.5,22,mixed_lengths,0,1,2,4,2,2,1,0,lump_sum,20,3,foundation,7.22
P3646,172.0,23,standard_12m,1,2,1,2,1,1,1,1,lump_sum,22,5,foundation,10.04
P3886,168.4,22,standard_12m,0,1,4,4,2,1,0,2,lump_sum,21,5,foundation,14.72
P2575,168.0,18,mixed_lengths,0,1,6,5,2,2,0,5,remeasurement,19,3,foundation,15.0
P1085,133.8,7,standard_12m,2,0,4,2,2,2,2,4,remeasurement,23,3,frame,10.72
P3063,123.2,32,mixed_lengths,0,0,3,2,1,1,1,0,lump_sum,18,6,slab_finishing,11.48
P1668,124.0,5,standard_12m,0,0,6,3,2,1,1,5,design_build,13,7,frame,14.76
P2014,146.7,35,standard_12m,0,0,4,3,1,1,1,4,design_build,20,5,frame,15.0
P1128,128.2,19,mixed_lengths,0,0,1,3,2,2,0,3,design_build,22,5,slab_finishing,11.51
P2873,180.0,38,standard_12m,1,2,2,2,2,1,2,0,lump_sum,10,7,foundation,7.08
P2146,178.7,13,custom_lengths,0,1,6,2,2,3,1,4,remeasurement,24,2,foundation,12.26
P1891,175.3,16,mixed_lengths,1,1,1,3,2,2,0,0,lump_sum,16,8,foundation,7.29
P3471,90.1,34,mixed_lengths,2,2,1,3,2,1,2,4,design_build,27,2,slab_finishing,5.7
P1307,180.0,28,standard_12m,0,0,2,4,3,4,2,3,lump_sum,19,5,foundation,9.74
P1383,160.7,33,standard_12m,1,0,6,5,2,2,2,4,remeasurement,6,7,frame,12.45
P2833,93.2,33,standard_12m,0,0,5,3,2,3,0,3,design_build,24,3,slab_finishing,15.0
P2127,142.8,30,standard_12m,1,3,2,3,1,2,0,4,remeasurement,22,4,frame,12.45
P1426,149.9,8,custom_lengths,0,1,4,3,2,1,1,5,remeasurement,20,4,frame,10.96
P1494,87.1,32,mixed_lengths,1,1,0,4,2,2,1,2,design_build,30,1,slab_finishing,5.78
P2565,180.0,35,standard_12m,0,0,6,2,1,2,1,4,design_build,11,8,foundation,15.0
P3791,180.0,35,standard_12m,0,0,2,5,2,3,1,1,lump_sum,29,8,foundation,9.91
P3611,180.0,23,mixed_lengths,0,1,2,3,3,4,1,2,design_build,23,6,foundation,5.46
P2251,101.5,21,standard_12m,2,1,4,1,2,2,2,2,lump_sum,10,6,slab_finishing,7.96
P2295,180.0,32,mixed_lengths,1,1,4,4,2,2,2,0,lump_sum,26,8,foundation,5.76
P1275,169.0,12,standard_12m,2,2,2,4,3,4,2,0,design_build,30,2,foundation,0.5
P1489,168.6,16,mixed_lengths,0,0,4,1,1,1,0,5,design_build,19,2,foundation,15.0
P2957,180.0,34,standard_12m,0,0,4,2,2,3,0,2,lump_sum,30,2,foundation,15.0
P1690,131.6,29,standard_12m,0,0,0,5,2,2,1,0,lump_sum,26,2,frame,7.45
P3051,83.2,34,standard_12m,0,2,2,2,2,1,1,2,lump_sum,26,3,slab_finishing,11.11
P3238,176.2,27,standard_12m,1,1,0,1,1,1,1,0,remeasurement,15,8,foundation,9.84
P2242,168.4,19,standard_12m,1,0,3,2,2,1,0,5,design_build,18,6,foundation,14.33
P3673,132.7,20,mixed_lengths,2,3,6,1,1,1,0,3,remeasurement,8,8,frame,11.57
P3079,118.8,11,standard_12m,0,2,3,5,2,1,1,5,lump_sum,23,5,frame,11.38
P2058,69.1,18,standard_12m,0,1,1,5,2,3,1,2,lump_sum,30,5,slab_finishing,8.03
P1118,121.1,35,standard_12m,1,1,2,5,2,3,0,1,lump_sum,23,7,slab_finishing,9.07
P2995,135.0,7,standard_12m,1,1,2,3,3,3,1,1,lump_sum,20,6,frame,5.43
P3285,97.3,33,standard_12m,0,1,6,2,1,1,1,4,remeasurement,23,3,slab_finishing,15.0
P1281,171.9,32,standard_12m,1,0,2,3,2,1,2,3,remeasurement,22,3,foundation,11.71
P3807,116.0,31,mixed_lengths,2,1,0,2,1,1,1,1,design_build,24,5,slab_finishing,7.14
P3335,126.5,18,mixed_lengths,1,1,6,2,2,3,1,3,design_build,10,7,frame,9.01
P3762,117.6,23,standard_12m,2,0,0,4,3,4,1,1,design_build,21,6,slab_finishing,3.05
P3945,174.8,16,mixed_lengths,1,2,2,4,2,1,0,1,lump_sum,25,1,foundation,7.78
P2179,94.6,30,standard_12m,0,0,4,4,2,3,0,3,lump_sum,20,1,slab_finishing,15.0
P2602,159.6,13,standard_12m,0,0,1,3,2,3,1,3,design_build,17,3,foundation,11.45
P3116,113.4,7,standard_12m,0,0,3,3,1,2,0,0,lump_sum,10,7,slab_finishing,12.7
P1304,160.3,10,custom_lengths,1,2,1,1,1,2,1,1,design_build,23,4,foundation,6.61
P2844,112.2,8,custom_lengths,0,2,3,5,2,2,1,5,remeasurement,16,3,slab_finishing,9.8
P2356,121.7,26,standard_12m,1,0,2,3,1,2,1,3,design_build,9,7,slab_finishing,10.6
P3436,78.6,8,standard_12m,2,2,4,2,1,1,0,3,design_build,20,5,slab_finishing,13.17
P1575,180.0,32,standard_12m,0,0,2,3,1,2,1,1,lump_sum,13,8,foundation,11.45
P2871,89.2,19,standard_12m,0,2,4,3,1,1,0,4,lump_sum,30,1,slab_finishing,14.76
P3845,137.4,27,mixed_lengths,1,0,3,3,2,2,1,3,design_build,19,6,frame,8.65
P3623,128.0,16,mixed_lengths,1,2,0,2,1,1,2,0,lump_sum,19,6,frame,3.2
P2417,130.5,10,standard_12m,1,0,4,4,2,1,0,1,design_build,17,3,frame,11.77
P2795,141.0,33,standard_12m,1,1,1,5,2,2,1,1,lump_sum,12,6,frame,6.28
P1843,141.0,16,standard_12m,0,0,4,2,2,1,2,5,remeasurement,22,7,frame,14.37
P3812,101.9,29,standard_12m,1,1,2,2,2,1,0,3,lump_sum,22,7,slab_finishing,12.74
P1269,96.8,8,standard_12m,1,0,1,5,3,3,0,0,design_build,20,5,slab_finishing,6.14
P1629,174.1,30,mixed_lengths,0,1,2,2,1,2,0,1,design_build,18,6,foundation,11.32
P2033,124.7,32,standard_12m,2,2,3,4,2,3,1,3,lump_sum,24,2,slab_finishing,8.64
P1286,165.8,14,custom_lengths,0,1,5,2,2,3,1,4,remeasurement,14,4,foundation,10.49
P3211,150.6,21,mixed_lengths,0,0,5,3,2,2,2,3,design_build,15,8,frame,9.04
P1300,166.2,12,custom_lengths,0,1,3,3,1,2,1,4,design_build,25,5,foundation,9.97
P2510,160.5,17,mixed_lengths,0,1,5,3,1,1,1,5,remeasurement,22,4,foundation,15.0
P2811,180.0,29,standard_12m,0,0,2,5,2,2,1,3,lump_sum,30,1,foundation,12.37
P1065,163.9,7,custom_lengths,0,0,4,3,2,1,2,1,design_build,23,5,foundation,5.11
P3397,114.9,34,mixed_lengths,2,2,1,3,2,3,1,2,design_build,30,4,slab_finishing,3.19
P1890,180.0,23,mixed_lengths,1,1,4,4,2,2,1,5,design_build,13,8,foundation,9.94
P2767,107.2,9,standard_12m,0,1,2,3,2,1,0,1,lump_sum,30,4,frame,12.19
P2731,133.6,28,mixed_lengths,0,0,2,4,2,2,0,0,lump_sum,12,7,slab_finishing,10.04
P2376,123.3,19,standard_12m,2,1,3,3,1,2,2,0,lump_sum,16,3,frame,4.95
P1230,145.2,17,mixed_lengths,2,0,5,3,2,1,2,0,lump_sum,16,7,frame,4.31
P1503,106.9,18,mixed_lengths,1,1,6,2,2,1,1,5,remeasurement,24,3,slab_finishing,13.74
P3459,99.7,11,standard_12m,1,2,0,5,2,3,1,1,lump_sum,15,3,slab_finishing,4.24
P2350,180.0,34,mixed_lengths,1,2,4,3,1,1,0,1,design_build,22,4,foundation,9.94
P2444,136.0,34,standard_12m,1,1,5,4,2,1,1,1,lump_sum,30,2,frame,10.7
P3551,139.8,30,standard_12m,1,0,0,5,2,3,1,0,lump_sum,26,5,frame,4.3
