project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P1270,92.2,28,mixed_lengths,1,3,5,1,2,1,0,3,design_build,23,2,slab_finishing,11.97
P1271,131.1,8,custom_lengths,1,0,4,1,1,1,1,0,lump_sum,21,8,frame,7.29
P1272,172.5,22,standard_12m,1,2,3,4,2,2,2,2,design_build,14,6,foundation,5.82
P1273,100.1,39,standard_12m,0,0,3,4,2,1,1,1,design_build,22,2,slab_finishing,12.84
P1274,152.4,10,standard_12m,1,0,5,1,2,1,2,0,design_build,26,4,foundation,9.33
P1275,169.0,12,standard_12m,2,2,2,4,3,4,2,0,design_build,30,2,foundation,0.5
P1276,132.8,37,standard_12m,1,0,4,2,2,2,1,2,remeasurement,13,6,slab_finishing,12.52
P1277,146.7,10,custom_lengths,2,1,3,2,2,2,2,5,design_build,8,8,frame,4.38
P1278,160.9,11,custom_lengths,1,2,0,3,3,4,1,2,design_build,22,3,foundation,1.87
P1279,93.4,31,standard_12m,1,1,6,1,2,1,1,3,design_build,29,3,slab_finishing,13.74
P1280,116.7,29,standard_12m,0,1,5,3,1,1,2,5,lump_sum,28,3,slab_finishing,14.64
P1281,171.9,32,standard_12m,1,0,2,3,2,1,2,3,remeasurement,22,3,foundation,11.71
P1282,96.6,5,standard_12m,0,1,2,3,1,2,1,0,lump_sum,23,4,slab_finishing,10.34
P1283,178.2,24,standard_12m,2,2,3,3,1,1,0,3,remeasurement,18,3,foundation,13.3
P1284,90.5,22,standard_12m,2,1,0,3,1,1,1,0,lump_sum,20,7,slab_finishing,6.55
P1285,100.9,17,standard_12m,0,2,2,4,2,1,1,1,lump_sum,30,5,slab_finishing,8.92
P1286,165.8,14,custom_lengths,0,1,5,2,2,3,1,4,remeasurement,14,4,foundation,10.49
P1287,105.2,29,mixed_lengths,1,1,3,1,2,2,2,2,remeasurement,22,6,slab_finishing,9.45
P1288,157.1,30,standard_12m,1,0,5,1,2,2,0,2,lump_sum,25,2,foundation,14.91
P1289,133.3,27,standard_12m,2,0,2,4,2,2,2,4,design_build,27,7,frame,6.07
P1290,115.5,26,standard_12m,1,0,2,1,2,1,1,0,design_build,24,3,slab_finishing,8.72
P1291,158.9,16,standard_12m,0,1,3,2,1,1,1,0,remeasurement,10,7,foundation,12.3
P1292,140.3,38,standard_12m,0,0,3,5,2,3,1,2,design_build,26,3,frame,10.44
P1293,177.8,18,mixed_lengths,1,1,4,4,3,3,0,0,design_build,17,5,foundation,7.09
P1294,153.2,35,standard_12m,0,0,4,2,2,3,1,2,remeasurement,13,7,frame,14.05
P1295,156.6,8,standard_12m,2,1,2,3,2,1,2,2,lump_sum,18,6,foundation,6.2
P1296,110.0,6,standard_12m,2,0,4,5,2,2,1,4,lump_sum,17,7,slab_finishing,10.3
P1297,104.3,28,standard_12m,2,1,5,3,1,2,1,5,remeasurement,13,6,slab_finishing,13.61
P1298,141.2,34,mixed_lengths,2,1,4,2,2,3,1,1,design_build,15,7,frame,4.68
P1299,140.6,27,standard_12m,0,1,3,3,1,1,1,2,design_build,13,3,frame,13.65
P1300,166.2,12,custom_lengths,0,1,3,3,1,2,1,4,design_build,25,5,foundation,9.97
P1301,177.8,36,standard_12m,1,2,2,3,2,1,1,3,lump_sum,25,5,frame,10.51
P1302,111.3,31,mixed_lengths,0,2,3,1,2,1,0,3,lump_sum,30,6,slab_finishing,12.42
P1303,135.5,9,standard_12m,2,1,4,5,2,2,2,1,lump_sum,24,7,frame,5.71
P1304,160.3,10,custom_lengths,1,2,1,1,1,2,1,1,design_build,23,4,foundation,6.61
P1305,179.9,31,mixed_lengths,2,1,5,4,2,2,2,4,lump_sum,15,8,foundation,8.03
P1306,125.4,14,standard_12m,1,0,1,3,2,3,1,1,design_build,24,5,frame,5.66
P1307,180.0,28,standard_12m,0,0,2,4,3,4,2,3,lump_sum,19,5,foundation,9.74
P1308,112.1,20,mixed_lengths,0,1,5,4,2,3,2,3,design_build,14,5,slab_finishing,7.89
P1309,145.1,28,mixed_lengths,0,1,3,4,3,2,1,1,design_build,22,8,frame,4.55
P1310,102.4,25,standard_12m,0,2,0,5,2,3,1,1,lump_sum,22,3,slab_finishing,5.68
P1311,168.4,7,standard_12m,2,0,5,3,3,3,1,2,lump_sum,29,4,foundation,9.08
P1312,101.6,10,standard_12m,2,1,4,4,2,3,1,5,remeasurement,30,2,slab_finishing,11.33
P1313,123.1,6,standard_12m,1,1,2,4,2,3,1,2,lump_sum,19,3,frame,7.86
P1314,180.0,34,standard_12m,0,0,1,3,2,2,1,3,lump_sum,11,8,foundation,12.18
P1315,115.5,28,standard_12m,0,1,2,3,3,3,1,1,lump_sum,25,7,slab_finishing,6.83
P1316,112.9,16,standard_12m,1,0,1,3,2,3,1,0,remeasurement,22,4,slab_finishing,8.22
P1317,118.6,18,mixed_lengths,0,0,5,2,2,1,1,2,remeasurement,25,4,frame,12.77
P1318,89.5,24,standard_12m,1,0,1,4,2,1,2,4,design_build,21,4,slab_finishing,8.04
P1319,180.0,29,standard_12m,0,3,2,2,1,1,0,4,design_build,11,7,foundation,13.43
P1320,156.8,16,standard_12m,0,1,4,4,2,2,0,5,remeasurement,13,6,foundation,15.0
P1321,158.7,21,standard_12m,0,1,6,3,1,2,0,4,remeasurement,16,5,foundation,15.0
P1322,84.6,10,standard_12m,0,0,5,5,2,2,1,3,remeasurement,21,3,slab_finishing,12.34
P1323,141.7,20,mixed_lengths,0,2,0,1,1,2,1,0,lump_sum,14,4,frame,8.47
P1324,92.7,27,standard_12m,1,1,4,3,1,1,1,4,remeasurement,24,4,slab_finishing,14.22
P1325,162.9,34,mixed_lengths,0,0,6,3,2,2,0,4,design_build,23,4,frame,15.0
P1326,152.5,34,standard_12m,1,0,4,3,1,1,1,1,remeasurement,11,5,frame,13.62
P1327,124.3,24,standard_12m,0,0,6,1,1,1,1,5,remeasurement,14,7,slab_finishing,15.0
P1328,106.5,37,standard_12m,0,1,1,2,1,1,1,1,lump_sum,30,1,slab_finishing,12.8
P1329,180.0,19,mixed_lengths,0,0,1,3,2,2,2,0,lump_sum,19,6,foundation,6.64
P1330,100.9,5,standard_12m,0,2,2,3,2,3,0,1,design_build,19,7,slab_finishing,10.63
P1331,140.5,21,standard_12m,2,2,0,3,3,4,2,2,lump_sum,16,4,frame,2.3
P1332,143.5,16,standard_12m,0,2,1,3,1,1,0,1,design_build,10,6,frame,10.54
P1333,180.0,37,standard_12m,2,2,4,3,2,2,2,2,design_build,27,1,foundation,7.39
P1334,142.6,6,standard_12m,0,2,1,3,1,1,1,2,lump_sum,28,7,frame,9.8
P1335,77.0,19,mixed_lengths,0,0,2,5,2,3,1,1,design_build,20,5,slab_finishing,5.54
P1336,145.8,30,mixed_lengths,1,1,5,2,2,2,0,3,lump_sum,23,2,frame,13.13
P1337,150.7,23,standard_12m,0,2,3,2,2,2,1,1,lump_sum,30,3,frame,10.0
P1338,91.9,20,mixed_lengths,2,0,3,5,3,4,1,1,lump_sum,30,4,slab_finishing,2.31
P1339,122.6,6,standard_12m,1,2,4,3,2,2,1,3,design_build,9,8,frame,9.3
P1340,161.7,11,custom_lengths,0,0,0,5,3,4,1,1,lump_sum,30,1,foundation,3.59
P1341,108.4,32,standard_12m,1,2,1,5,3,2,0,2,design_build,19,3,slab_finishing,7.5
P1342,108.0,30,mixed_lengths,1,1,6,2,1,2,0,5,remeasurement,15,4,slab_finishing,15.0
P1343,78.0,38,standard_12m,1,2,3,2,1,1,0,0,lump_sum,30,1,slab_finishing,12.28
P1344,103.3,15,mixed_lengths,2,0,4,3,1,1,0,2,remeasurement,17,5,slab_finishing,12.89
P1345,164.1,19,standard_12m,0,1,1,4,2,2,2,2,lump_sum,30,6,foundation,6.86
P1346,180.0,35,standard_12m,0,0,5,2,2,1,0,3,lump_sum,17,3,foundation,15.0
P1347,88.0,39,standard_12m,1,0,3,3,2,2,0,2,design_build,19,6,slab_finishing,12.09
P1348,136.8,12,standard_12m,0,0,6,2,1,2,0,2,lump_sum,12,7,frame,15.0
P1349,136.8,32,standard_12m,1,2,3,4,3,2,0,4,remeasurement,22,2,frame,11.73
P1350,170.6,22,standard_12m,0,1,3,2,1,2,0,3,design_build,28,3,foundation,14.36
P1351,133.5,33,mixed_lengths,2,2,6,2,1,1,1,4,remeasurement,13,4,frame,12.39
P1352,139.8,18,standard_12m,0,1,1,4,3,4,1,3,design_build,29,3,frame,6.35
P1353,173.1,32,standard_12m,1,1,3,1,2,1,2,3,lump_sum,26,7,foundation,10.78
P1354,139.2,9,custom_lengths,0,1,3,3,2,2,0,2,lump_sum,29,2,frame,9.05
P1355,107.9,7,standard_12m,1,1,1,4,2,1,0,4,design_build,21,3,frame,11.66
P1356,133.9,23,mixed_lengths,0,1,5,4,2,3,1,2,remeasurement,18,6,frame,10.2
P1357,101.7,36,standard_12m,1,0,1,2,2,2,0,4,remeasurement,19,4,slab_finishing,14.71
P1358,105.9,15,mixed_lengths,1,2,2,4,2,3,0,3,lump_sum,23,7,slab_finishing,7.09
P1359,170.5,29,standard_12m,2,0,3,4,2,1,2,4,lump_sum,29,2,foundation,9.07
P1360,93.1,9,standard_12m,0,1,2,3,2,3,2,2,design_build,19,6,slab_finishing,7.41
P1361,169.3,26,standard_12m,2,2,2,3,3,2,2,3,lump_sum,28,1,foundation,6.52
P1362,180.0,22,mixed_lengths,0,0,3,3,2,1,0,2,lump_sum,30,3,foundation,11.53
P1363,93.8,33,mixed_lengths,1,1,1,4,2,1,1,3,lump_sum,20,4,slab_finishing,9.23
P1364,165.7,13,standard_12m,1,3,4,2,2,3,2,3,design_build,22,3,foundation,7.6
P1365,126.8,23,mixed_lengths,1,1,1,4,2,2,1,1,lump_sum,16,7,slab_finishing,3.75
P1366,110.9,6,standard_12m,1,1,2,4,2,2,2,0,lump_sum,16,7,slab_finishing,5.53
P1367,140.4,15,mixed_lengths,0,0,4,2,2,3,1,1,remeasurement,3,8,frame,11.23
P1368,137.9,7,custom_lengths,1,0,0,2,1,1,0,0,lump_sum,29,2,frame,6.62
P1369,180.0,22,standard_12m,0,1,6,2,1,1,1,5,remeasurement,11,5,foundation,15.0
P1370,112.7,19,mixed_lengths,2,1,2,2,2,3,2,0,lump_sum,13,7,frame,1.02
P1371,180.0,24,mixed_lengths,0,2,1,3,1,1,0,2,design_build,19,4,foundation,10.01
P1372,125.4,11,standard_12m,0,0,3,4,2,1,0,2,lump_sum,30,7,slab_finishing,14.57
P1373,172.5,27,mixed_lengths,1,3,3,3,3,2,1,1,lump_sum,24,5,foundation,4.55
P1374,92.0,15,standard_12m,1,1,3,1,1,1,1,2,design_build,26,2,slab_finishing,12.12
P1375,107.8,19,standard_12m,2,0,3,2,1,2,2,5,remeasurement,20,4,slab_finishing,11.9
P1376,138.7,6,standard_12m,0,1,1,3,1,2,1,0,remeasurement,18,3,frame,10.96
P1377,94.6,13,standard_12m,1,2,2,4,2,3,1,2,lump_sum,25,5,slab_finishing,6.05
P1378,121.9,6,custom_lengths,1,1,5,3,3,2,0,0,design_build,22,2,frame,6.9
P1379,139.3,12,standard_12m,0,1,3,3,2,2,0,2,design_build,25,6,frame,10.91
P1380,176.8,33,standard_12m,1,3,2,4,2,3,0,1,design_build,19,8,foundation,7.07
P1381,122.3,17,standard_12m,1,1,2,4,2,1,1,1,design_build,28,3,slab_finishing,6.32
P1382,180.0,37,standard_12m,1,1,5,4,2,2,2,3,lump_sum,28,6,foundation,9.74
P1383,160.7,33,standard_12m,1,0,6,5,2,2,2,4,remeasurement,6,7,frame,12.45
P1384,180.0,30,mixed_lengths,1,0,1,2,2,1,0,2,lump_sum,10,6,foundation,12.27
P1385,91.7,26,standard_12m,1,1,1,3,3,2,1,2,lump_sum,30,1,slab_finishing,6.93
P1386,180.0,39,standard_12m,1,1,2,3,2,1,1,4,remeasurement,27,3,foundation,12.11
P1387,175.1,25,standard_12m,1,0,3,1,2,1,1,1,lump_sum,9,6,foundation,10.98
P1388,180.0,28,standard_12m,0,1,2,3,2,3,2,0,lump_sum,23,7,foundation,7.75
P1389,103.8,26,mixed_lengths,0,0,3,3,2,3,0,4,remeasurement,14,7,slab_finishing,12.62
P1390,145.3,9,standard_12m,0,0,4,3,2,3,1,3,lump_sum,22,8,frame,13.32
P1391,115.8,35,standard_12m,1,1,0,4,2,3,2,2,lump_sum,30,5,slab_finishing,5.87
P1392,144.6,37,standard_12m,2,1,0,1,2,2,2,0,lump_sum,12,8,frame,3.48
P1393,124.6,26,mixed_lengths,2,0,2,4,3,3,2,0,lump_sum,27,5,frame,1.38
P1394,133.4,22,standard_12m,1,0,6,2,1,2,1,2,remeasurement,20,3,frame,14.58
P1395,150.5,13,custom_lengths,1,0,2,3,1,1,2,3,design_build,30,2,frame,5.9
P1396,97.0,20,mixed_lengths,2,1,1,1,2,2,2,2,lump_sum,30,2,slab_finishing,3.63
P1397,148.3,12,standard_12m,0,0,3,3,2,3,2,5,lump_sum,11,4,frame,12.74
P1398,158.0,30,standard_12m,0,1,4,4,2,2,1,2,remeasurement,21,2,frame,13.28
P1399,155.5,9,standard_12m,1,0,4,1,2,1,0,2,lump_sum,22,5,foundation,14.53
P1400,175.1,18,standard_12m,2,2,4,2,2,3,2,4,design_build,22,7,foundation,5.64
P1401,170.1,16,standard_12m,1,1,2,1,2,3,1,3,lump_sum,27,4,foundation,10.06
P1402,177.9,21,standard_12m,1,0,6,2,2,1,2,5,remeasurement,15,6,foundation,15.0
P1403,163.0,10,standard_12m,0,1,2,2,2,1,1,1,lump_sum,9,5,foundation,12.14
P1404,148.1,16,standard_12m,0,0,6,2,2,3,2,4,remeasurement,13,8,frame,13.62
P1405,109.4,25,mixed_lengths,1,0,2,2,1,1,2,2,design_build,17,5,slab_finishing,7.84
P1406,94.4,13,standard_12m,2,1,4,4,2,3,1,3,lump_sum,20,7,slab_finishing,8.48
P1407,147.7,23,mixed_lengths,2,1,1,3,1,1,2,2,design_build,10,8,frame,4.21
P1408,108.6,32,mixed_lengths,1,1,6,2,2,3,0,4,design_build,15,7,slab_finishing,11.46
P1409,125.8,26,mixed_lengths,2,1,3,3,2,1,2,3,remeasurement,13,6,slab_finishing,6.65
P1410,166.8,18,mixed_lengths,0,1,1,2,2,3,1,3,remeasurement,17,5,foundation,12.16
P1411,139.0,37,standard_12m,0,0,2,2,1,1,0,2,design_build,12,7,frame,14.32
P1412,155.6,34,standard_12m,0,1,1,3,2,1,2,3,design_build,18,3,frame,9.24
P1413,133.7,34,mixed_lengths,2,0,4,2,2,3,1,1,design_build,17,5,frame,6.8
P1414,166.7,7,standard_12m,2,2,3,4,2,2,2,1,design_build,18,6,foundation,4.99
P1415,101.4,17,standard_12m,1,0,5,2,2,3,1,3,remeasurement,8,6,slab_finishing,11.4
P1416,180.0,39,standard_12m,1,1,3,1,1,1,0,2,lump_sum,22,6,foundation,15.0
P1417,180.0,37,standard_12m,0,0,3,2,1,2,1,2,remeasurement,22,4,foundation,14.95
P1418,177.0,20,mixed_lengths,0,2,3,1,2,1,1,0,design_build,22,4,foundation,8.88
P1419,172.1,19,mixed_lengths,1,1,1,3,2,1,0,2,lump_sum,30,2,foundation,9.69
P1420,127.6,22,mixed_lengths,1,0,4,3,3,2,2,5,design_build,22,6,slab_finishing,7.12
P1421,124.3,35,standard_12m,1,1,2,4,2,1,2,1,lump_sum,30,2,slab_finishing,8.63
P1422,131.2,30,standard_12m,1,1,3,1,2,2,2,2,design_build,24,2,frame,8.7
P1423,109.2,10,standard_12m,1,2,3,4,2,2,1,2,lump_sum,29,3,slab_finishing,6.75
P1424,167.8,11,standard_12m,2,0,6,1,2,2,1,4,remeasurement,18,5,foundation,15.0
P1425,94.2,29,standard_12m,1,0,3,4,2,3,1,1,lump_sum,13,7,slab_finishing,8.91
P1426,149.9,8,custom_lengths,0,1,4,3,2,1,1,5,remeasurement,20,4,frame,10.96
P1427,180.0,24,mixed_lengths,1,0,2,4,2,2,0,0,design_build,23,2,foundation,8.12
P1428,160.3,22,mixed_lengths,0,0,4,3,2,2,1,4,design_build,9,6,foundation,12.37
P1429,78.0,12,custom_lengths,0,2,4,3,1,1,0,3,remeasurement,20,2,slab_finishing,11.9
P1430,108.9,9,standard_12m,1,0,0,4,2,2,2,2,lump_sum,22,6,slab_finishing,7.41
P1431,78.4,20,mixed_lengths,1,2,4,3,3,2,1,5,lump_sum,30,1,slab_finishing,8.99
P1432,112.8,21,standard_12m,2,1,5,3,1,1,1,2,design_build,14,6,slab_finishing,8.42
P1433,124.2,24,standard_12m,0,1,3,3,1,2,0,2,design_build,24,4,frame,12.65
P1434,161.6,11,standard_12m,1,1,0,4,2,3,2,0,lump_sum,30,1,foundation,3.86
P1435,105.3,33,mixed_lengths,2,2,6,2,2,1,1,5,design_build,28,2,slab_finishing,11.15
P1436,149.1,37,standard_12m,2,2,2,1,2,3,1,3,lump_sum,14,7,frame,7.45
P1437,101.0,27,standard_12m,0,0,1,3,2,3,1,1,lump_sum,27,6,slab_finishing,9.81
P1438,156.9,25,standard_12m,2,0,3,3,2,3,2,5,remeasurement,20,4,frame,10.68
P1439,134.7,11,standard_12m,0,2,4,4,2,1,2,5,lump_sum,16,8,frame,9.51
P1440,151.2,19,standard_12m,0,0,4,1,2,1,1,2,design_build,26,6,frame,12.97
P1441,165.9,21,standard_12m,0,1,2,5,2,2,1,4,design_build,14,7,foundation,11.28
P1442,169.2,20,mixed_lengths,1,1,3,4,2,1,0,2,lump_sum,5,7,foundation,10.41
P1443,152.1,31,standard_12m,0,0,6,2,2,1,0,3,remeasurement,11,7,frame,15.0
P1444,154.7,32,mixed_lengths,0,1,4,5,2,3,0,2,remeasurement,11,8,frame,10.83
P1445,160.6,16,standard_12m,0,0,5,2,2,1,1,2,design_build,24,5,foundation,13.0
P1446,121.0,15,standard_12m,0,0,2,2,1,1,1,3,remeasurement,26,2,slab_finishing,15.0
P1447,88.8,14,standard_12m,1,3,3,3,3,2,1,2,lump_sum,18,5,slab_finishing,5.05
P1448,180.0,20,mixed_lengths,0,0,5,3,1,1,0,2,remeasurement,16,8,foundation,15.0
P1449,120.4,6,standard_12m,0,0,4,1,2,1,2,1,remeasurement,24,5,frame,14.61
P1450,143.9,15,standard_12m,0,1,5,2,1,1,2,3,design_build,11,6,frame,11.84
P1451,109.4,7,standard_12m,0,0,2,1,1,2,0,0,design_build,21,2,slab_finishing,15.0
P1452,180.0,37,standard_12m,1,2,2,4,2,3,0,5,remeasurement,19,2,foundation,14.41
P1453,92.9,14,standard_12m,1,0,2,2,2,2,0,3,design_build,15,6,slab_finishing,12.98
P1454,130.0,14,standard_12m,1,0,1,1,2,1,1,0,lump_sum,6,8,frame,10.14
P1455,167.0,5,standard_12m,2,2,2,4,2,2,1,5,remeasurement,10,6,foundation,11.07
P1456,96.8,10,custom_lengths,0,1,2,1,2,1,0,3,lump_sum,28,1,slab_finishing,10.87
P1457,124.6,7,standard_12m,1,2,1,4,2,2,1,2,design_build,30,4,frame,5.72
P1458,109.9,6,standard_12m,1,2,2,3,1,1,2,0,lump_sum,29,2,frame,7.19
P1459,157.2,8,standard_12m,1,2,3,4,2,3,1,3,remeasurement,19,2,foundation,12.34
P1460,168.5,11,standard_12m,1,2,3,4,2,2,0,3,design_build,16,5,foundation,11.12
P1461,180.0,22,mixed_lengths,1,1,2,3,2,3,1,2,lump_sum,29,3,foundation,8.04
P1462,162.2,5,custom_lengths,2,2,3,5,2,3,1,2,lump_sum,17,3,foundation,3.26
P1463,180.0,21,standard_12m,1,0,1,5,2,1,1,0,lump_sum,30,1,foundation,6.24
P1464,128.1,5,standard_12m,0,0,6,2,1,1,0,5,lump_sum,25,5,frame,15.0
P1465,130.9,29,mixed_lengths,1,1,0,3,2,2,1,4,remeasurement,14,6,frame,9.11
P1466,119.5,28,mixed_lengths,1,0,6,2,2,1,0,3,remeasurement,19,2,slab_finishing,15.0
P1467,180.0,32,standard_12m,0,0,1,2,2,2,1,1,lump_sum,30,2,foundation,12.34
P1468,161.9,20,standard_12m,0,0,6,2,2,1,2,5,remeasurement,9,7,foundation,15.0
P1469,122.0,19,standard_12m,1,0,2,3,1,1,1,2,lump_sum,29,1,slab_finishing,11.04
P1470,177.7,34,standard_12m,2,0,0,4,2,1,1,1,lump_sum,29,2,foundation,5.74
P1471,148.3,24,standard_12m,2,1,3,4,2,3,2,4,design_build,12,6,frame,4.68
P1472,97.1,11,standard_12m,1,0,6,4,3,4,1,5,remeasurement,17,2,slab_finishing,13.71
P1473,174.5,18,standard_12m,1,0,5,4,3,3,1,0,lump_sum,7,6,foundation,9.56
P1474,89.6,11,custom_lengths,1,0,5,5,3,4,1,4,design_build,20,6,slab_finishing,6.11
P1475,180.0,32,standard_12m,0,1,3,3,3,2,2,2,lump_sum,26,1,foundation,10.04
P1476,151.8,20,standard_12m,1,3,2,3,3,4,0,2,design_build,28,3,frame,6.27
P1477,180.0,28,mixed_lengths,0,0,6,1,2,3,1,3,design_build,9,8,foundation,14.09
P1478,180.0,37,standard_12m,0,0,2,2,1,1,0,1,design_build,20,1,foundation,15.0
P1479,170.0,6,standard_12m,0,0,3,4,2,3,0,3,remeasurement,18,6,foundation,15.0
P1480,109.2,31,standard_12m,1,0,2,3,1,1,1,4,design_build,19,6,slab_finishing,11.28
P1481,125.3,13,standard_12m,1,2,4,3,1,2,1,3,design_build,14,8,frame,9.85
P1482,165.0,12,standard_12m,1,0,2,4,3,4,1,1,design_build,20,3,foundation,7.62
P1483,108.5,12,standard_12m,1,2,2,4,3,3,1,3,design_build,30,5,slab_finishing,5.54
P1484,152.5,25,standard_12m,0,0,1,3,2,1,1,1,lump_sum,13,8,frame,8.47
P1485,178.8,31,standard_12m,0,0,5,5,2,2,2,2,remeasurement,25,2,foundation,12.79
P1486,100.6,30,standard_12m,1,1,4,3,2,1,0,5,remeasurement,11,4,slab_finishing,15.0
P1487,106.8,21,standard_12m,0,1,2,3,1,2,1,1,lump_sum,28,3,slab_finishing,10.15
P1488,172.8,25,standard_12m,1,1,2,5,2,1,1,2,remeasurement,18,2,foundation,11.62
P1489,168.6,16,mixed_lengths,0,0,4,1,1,1,0,5,design_build,19,2,foundation,15.0
P1490,136.5,29,standard_12m,2,3,6,3,3,4,1,5,remeasurement,22,2,frame,10.64
P1491,180.0,25,standard_12m,1,2,1,5,3,4,1,2,lump_sum,6,8,foundation,6.0
P1492,136.1,5,custom_lengths,2,1,2,3,1,2,0,1,design_build,12,5,frame,4.5
P1493,180.0,33,standard_12m,1,0,6,3,3,3,2,4,design_build,14,6,foundation,11.95
P1494,87.1,32,mixed_lengths,1,1,0,4,2,2,1,2,design_build,30,1,slab_finishing,5.78
P1495,170.2,21,mixed_lengths,2,2,3,1,2,2,1,3,remeasurement,12,6,foundation,8.77
P1496,82.0,16,standard_12m,1,1,4,2,1,1,1,0,lump_sum,30,1,slab_finishing,11.33
P1497,133.0,20,standard_12m,1,1,6,1,1,1,1,4,design_build,24,6,frame,13.59
P1498,96.3,25,standard_12m,1,2,2,3,2,2,0,2,lump_sum,16,7,slab_finishing,8.1
P1499,83.9,16,standard_12m,2,0,2,3,2,1,1,0,design_build,30,1,slab_finishing,7.58
P1500,176.4,30,standard_12m,1,1,1,3,3,3,2,2,lump_sum,29,4,foundation,4.47
P1501,113.2,34,standard_12m,1,1,3,4,2,3,0,4,remeasurement,23,3,slab_finishing,13.16
P1502,137.5,23,standard_12m,1,0,6,3,2,2,0,3,lump_sum,14,6,frame,14.35
P1503,106.9,18,mixed_lengths,1,1,6,2,2,1,1,5,remeasurement,24,3,slab_finishing,13.74
P1504,134.3,30,mixed_lengths,1,1,2,1,1,1,0,5,design_build,27,2,frame,13.53
P1505,180.0,22,standard_12m,0,0,3,3,3,3,0,2,design_build,16,4,foundation,11.81
P1506,146.1,11,custom_lengths,2,0,1,1,2,3,2,1,lump_sum,10,8,frame,2.32
P1507,97.5,14,standard_12m,1,1,4,4,2,3,1,2,lump_sum,9,3,slab_finishing,8.98
P1508,103.3,33,standard_12m,1,1,2,3,1,1,1,2,lump_sum,25,5,slab_finishing,12.17
P1509,122.7,5,standard_12m,1,1,3,2,2,2,1,5,remeasurement,14,4,frame,13.04
P1510,180.0,24,mixed_lengths,1,1,1,3,3,4,1,3,design_build,21,3,foundation,5.59
P1511,127.4,9,standard_12m,2,2,5,3,2,3,2,4,remeasurement,25,4,frame,8.64
P1512,151.6,19,standard_12m,0,1,5,3,3,4,0,2,design_build,18,6,frame,11.45
P1513,157.0,38,standard_12m,2,1,6,3,1,1,0,4,remeasurement,25,4,frame,14.72
P1514,167.7,8,standard_12m,0,2,2,2,1,1,0,1,design_build,23,1,foundation,13.65
P1515,142.8,8,standard_12m,0,2,0,3,2,1,0,4,remeasurement,19,3,frame,15.0
P1516,166.1,8,custom_lengths,1,0,3,3,2,3,0,3,design_build,18,5,foundation,8.05
P1517,164.8,39,standard_12m,2,0,0,5,3,4,1,2,lump_sum,30,3,frame,4.48
P1518,110.0,16,mixed_lengths,2,0,2,2,1,1,0,1,lump_sum,26,2,slab_finishing,9.81
P1519,136.5,13,standard_12m,0,0,1,3,2,2,0,5,design_build,29,2,frame,14.34
P1520,109.5,33,mixed_lengths,0,2,6,3,1,2,1,5,design_build,26,4,slab_finishing,13.55
P1521,146.1,37,standard_12m,1,0,1,4,2,3,1,3,remeasurement,20,7,frame,11.07
P1522,134.2,13,custom_lengths,0,0,6,4,2,1,0,4,design_build,8,6,frame,10.46
P1523,180.0,36,standard_12m,0,0,2,3,3,3,1,0,lump_sum,28,3,foundation,7.26
P1524,113.7,7,standard_12m,1,1,3,3,3,2,0,0,lump_sum,30,5,frame,8.69
P1525,101.5,29,mixed_lengths,1,2,3,3,2,2,1,4,lump_sum,18,5,slab_finishing,8.37
P1526,106.3,10,standard_12m,0,0,2,3,2,2,1,2,lump_sum,30,2,slab_finishing,11.52
P1527,180.0,36,standard_12m,2,2,4,2,1,2,0,3,lump_sum,22,8,foundation,13.22
P1528,129.2,18,standard_12m,1,0,2,4,2,3,1,1,design_build,14,8,frame,7.62
P1529,142.1,10,custom_lengths,1,0,1,4,2,2,1,2,lump_sum,30,8,frame,3.97
P1530,102.2,19,mixed_lengths,2,0,3,2,1,1,1,3,remeasurement,21,3,slab_finishing,11.32
P1531,166.7,22,mixed_lengths,0,0,3,5,2,3,0,2,lump_sum,10,8,foundation,9.7
P1532,142.7,27,mixed_lengths,2,1,1,3,2,2,2,2,lump_sum,30,4,frame,3.04
P1533,154.9,34,standard_12m,1,0,4,4,3,4,2,2,lump_sum,26,5,frame,7.29
P1534,99.8,36,standard_12m,0,1,2,4,2,1,0,2,lump_sum,15,2,slab_finishing,12.73
P1535,173.0,24,standard_12m,0,1,2,2,2,3,2,0,lump_sum,30,1,foundation,9.39
P1536,106.3,6,standard_12m,2,0,3,2,2,2,1,1,lump_sum,27,7,slab_finishing,8.7
P1537,106.9,25,mixed_lengths,2,1,5,3,3,4,2,3,design_build,24,2,slab_finishing,5.57
P1538,180.0,29,mixed_lengths,0,1,1,2,1,1,0,1,lump_sum,20,3,foundation,11.43
P1539,100.7,22,standard_12m,1,1,2,1,2,1,2,0,lump_sum,18,7,slab_finishing,7.44
P1540,111.9,27,standard_12m,0,2,5,2,2,2,0,1,lump_sum,7,6,slab_finishing,13.38
P1541,127.9,16,standard_12m,0,0,5,3,2,2,1,3,remeasurement,23,2,frame,15.0
P1542,102.7,31,standard_12m,1,2,3,5,2,3,0,3,remeasurement,10,7,slab_finishing,12.74
